종목,날짜,시가,고가,저가,종가,수익률,변동성,거래량,매수량,매도량,외국인순거래량,기관순거래량,개인순거래량
삼성물산,2015-08-24,135500,137000,128000,131000,-0.04113,0.00169,462650,178920,283729,-3446,-38387,42120
삼성물산,2015-08-25,132000,137000,128500,134000,0.02264,0.00051,462593,273617,188975,8553,-76799,57599
삼성물산,2015-08-26,132500,147000,131500,147000,0.09259,0.00857,1058195,756233,301961,120584,-309558,84964
삼성물산,2015-08-27,149500,169000,146000,157000,0.06581,0.00433,1464059,821899,642159,94179,-123370,-73042
삼성물산,2015-08-28,159500,166500,159500,165500,0.05273,0.00278,759352,420431,338920,155525,-19899,-118399
삼성물산,2015-08-31,169000,178000,167000,178000,0.07281,0.00530,1119627,778869,340757,201952,92407,-264480
삼성물산,2015-09-01,176500,177000,169000,170000,-0.04599,0.00211,649051,253601,395449,106621,-98273,-13390
삼성물산,2015-09-02,166500,176500,165500,173500,0.02038,0.00042,648037,407640,240396,30437,75913,-102709
삼성물산,2015-09-03,175500,176000,165500,165500,-0.04721,0.00223,485819,169076,316742,29468,-49315,18725
삼성물산,2015-09-04,167000,169500,161000,162000,-0.02137,0.00046,278853,104841,174011,-2345,-18137,16114
삼성물산,2015-09-07,161000,164000,157000,161000,-0.00619,0.00004,298039,156835,141203,1175,9962,-10318
삼성물산,2015-09-08,164500,171000,162500,164500,0.02151,0.00046,406158,223811,182346,-27495,15086,14496
삼성물산,2015-09-09,168000,168500,164000,165000,0.00303,0.00001,248300,99715,148584,-19263,27796,-148
삼성물산,2015-09-10,166000,170000,164000,170000,0.02985,0.00089,330482,225313,105168,4214,81823,-83060
삼성물산,2015-09-11,167500,169000,163000,163500,-0.03899,0.00152,388276,141563,246712,-13566,-68769,79749
삼성물산,2015-09-14,164500,165000,157500,158500,-0.03106,0.00096,480798,242696,238101,10030,-47652,35023
